"Seconds";"Speed";"RPM";"Distance";"Calories";"Pulse";"Watts";"Load";"CurrentSessionLevel";"OriginalLevel";"SessionSkalaModifier";"CurrentSkalaModifier";"ANT_RR";"ANT_InstantHR";"CurrentPicture";"CurrentSessionNumber"
"572";"16.4";"44";"1.4";"21";"0";"58.0";"11";"15";"6";"9";"9";"0.616";"98";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"26"
"571";"16.4";"44";"1.4";"21";"0";"58.0";"11";"15";"6";"9";"9";"0.616";"99";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"26"
"570";"16.0";"43";"1.5";"21";"0";"55.5";"11";"15";"6";"9";"9";"0.616";"99";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"569";"16.0";"43";"1.5";"22";"0";"55.5";"11";"15";"6";"9";"9";"0.624";"98";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"568";"16.0";"43";"1.5";"22";"0";"55.5";"11";"15";"6";"9";"9";"0.626";"98";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"567";"16.0";"43";"1.5";"22";"0";"55.5";"11";"15";"6";"9";"9";"0.628";"98";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"566";"16.0";"43";"1.5";"22";"0";"55.5";"11";"15";"6";"9";"9";"0.621";"98";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"565";"16.0";"43";"1.5";"22";"0";"55.5";"11";"15";"6";"9";"9";"0.604";"99";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"564";"16.0";"43";"1.5";"22";"0";"55.5";"11";"15";"6";"9";"9";"0.636";"98";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"563";"16.4";"44";"1.5";"22";"0";"58.0";"11";"15";"6";"9";"9";"0.629";"98";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"562";"16.0";"43";"1.5";"22";"0";"55.5";"11";"15";"6";"9";"9";"0.632";"98";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"561";"16.0";"43";"1.5";"22";"0";"55.5";"11";"15";"6";"9";"9";"0.631";"98";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"560";"16.0";"43";"1.5";"22";"0";"55.5";"11";"15";"6";"9";"9";"0.608";"98";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"559";"16.0";"43";"1.5";"22";"0";"55.5";"11";"15";"6";"9";"9";"0.64";"98";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"558";"16.0";"43";"1.5";"22";"0";"55.5";"11";"15";"6";"9";"9";"0.64";"97";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"557";"16.4";"44";"1.5";"22";"0";"58.0";"11";"15";"6";"9";"9";"0.637";"97";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"556";"16.4";"44";"1.5";"22";"0";"58.0";"11";"15";"6";"9";"9";"0.646";"97";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"555";"16.4";"44";"1.5";"22";"0";"58.0";"11";"15";"6";"9";"9";"0.642";"96";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"554";"16.4";"44";"1.5";"23";"0";"58.0";"11";"15";"6";"9";"9";"0.653";"96";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"553";"16.4";"44";"1.5";"23";"0";"58.0";"11";"15";"6";"9";"9";"0.652";"95";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"552";"16.4";"44";"1.5";"23";"0";"58.0";"11";"15";"6";"9";"9";"0.653";"95";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"551";"16.4";"44";"1.5";"23";"0";"58.0";"11";"15";"6";"9";"9";"0.655";"95";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"550";"16.4";"44";"1.5";"23";"0";"58.0";"11";"15";"6";"9";"9";"0.652";"95";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"549";"16.8";"45";"1.5";"23";"0";"60.5";"11";"15";"6";"9";"9";"0.655";"94";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"548";"16.8";"45";"1.6";"23";"0";"60.5";"11";"15";"6";"9";"9";"0.647";"94";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"547";"16.4";"44";"1.6";"23";"0";"58.0";"11";"15";"6";"9";"9";"0.652";"94";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"546";"16.4";"44";"1.6";"23";"0";"58.0";"11";"15";"6";"9";"9";"0.641";"95";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"545";"16.0";"43";"1.6";"23";"0";"55.5";"11";"15";"6";"9";"9";"0.647";"94";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"544";"16.4";"44";"1.6";"23";"0";"58.0";"11";"15";"6";"9";"9";"0.645";"95";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"543";"16.8";"45";"1.6";"23";"0";"60.5";"11";"15";"6";"9";"9";"0.653";"94";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"542";"16.8";"45";"1.6";"23";"0";"60.5";"11";"15";"6";"9";"9";"0.653";"94";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"541";"16.8";"45";"1.6";"23";"0";"60.5";"11";"15";"6";"9";"9";"0.657";"94";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"26"
"540";"16.8";"45";"1.6";"23";"0";"78.5";"15";"15";"6";"9";"9";"0.665";"94";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"539";"16.8";"45";"1.6";"24";"0";"78.5";"15";"16";"7";"9";"9";"0.658";"94";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"538";"15.6";"42";"1.6";"24";"0";"68.6";"15";"16";"7";"9";"9";"0.667";"93";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"537";"15.3";"41";"1.6";"24";"0";"65.3";"15";"16";"7";"9";"9";"0.653";"93";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"536";"15.3";"41";"1.6";"24";"0";"65.3";"15";"16";"7";"9";"9";"0.657";"93";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"535";"15.6";"42";"1.6";"24";"0";"68.6";"15";"16";"7";"9";"9";"0.648";"94";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"534";"15.6";"42";"1.6";"24";"0";"68.6";"15";"16";"7";"9";"9";"0.651";"94";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"533";"15.3";"41";"1.6";"24";"0";"65.3";"15";"16";"7";"9";"9";"0.638";"94";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"532";"15.3";"41";"1.6";"24";"0";"65.3";"15";"16";"7";"9";"9";"0.646";"94";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"531";"15.6";"42";"1.6";"24";"0";"68.6";"15";"16";"7";"9";"9";"0.634";"94";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"530";"15.6";"42";"1.6";"24";"0";"68.6";"15";"16";"7";"9";"9";"0.638";"95";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"529";"15.6";"42";"1.6";"24";"0";"68.6";"15";"16";"7";"9";"9";"0.64";"95";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"528";"15.6";"42";"1.6";"24";"0";"68.6";"15";"16";"7";"9";"9";"0.633";"95";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"527";"15.6";"42";"1.6";"24";"0";"68.6";"15";"16";"7";"9";"9";"0.638";"95";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"526";"15.6";"42";"1.6";"25";"0";"68.6";"15";"16";"7";"9";"9";"0.632";"96";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"525";"15.6";"42";"1.7";"25";"0";"68.6";"15";"16";"7";"9";"9";"0.634";"96";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"524";"15.6";"42";"1.7";"25";"0";"68.6";"15";"16";"7";"9";"9";"0.628";"96";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"523";"16.0";"43";"1.7";"25";"0";"71.9";"15";"16";"7";"9";"9";"0.632";"96";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"522";"16.0";"43";"1.7";"25";"0";"71.9";"15";"16";"7";"9";"9";"0.631";"96";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"521";"15.6";"42";"1.7";"25";"0";"68.6";"15";"16";"7";"9";"9";"0.624";"97";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"520";"16.0";"43";"1.7";"25";"0";"71.9";"15";"16";"7";"9";"9";"0.546";"97";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"519";"16.0";"43";"1.7";"25";"0";"71.9";"15";"16";"7";"9";"9";"0.627";"97";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"518";"15.6";"42";"1.7";"25";"0";"68.6";"15";"16";"7";"9";"9";"0.628";"97";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"517";"16.0";"43";"1.7";"25";"0";"71.9";"15";"16";"7";"9";"9";"0.62";"97";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"516";"15.6";"42";"1.7";"25";"0";"68.6";"15";"16";"7";"9";"9";"0.618";"97";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"515";"15.6";"42";"1.7";"25";"0";"68.6";"15";"16";"7";"9";"9";"0.617";"98";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"514";"15.6";"42";"1.7";"25";"0";"68.6";"15";"16";"7";"9";"9";"0.623";"98";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"513";"16.0";"43";"1.7";"26";"0";"71.9";"15";"16";"7";"9";"9";"0.617";"98";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"512";"16.0";"43";"1.7";"26";"0";"71.9";"15";"16";"7";"9";"9";"0.599";"98";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"511";"16.0";"43";"1.7";"26";"0";"71.9";"15";"16";"7";"9";"9";"0.642";"98";"/storage/emulated/0/Documents/images/TE9/1118a.jpg";"26"
"510";"15.6";"42";"1.7";"26";"0";"68.6";"15";"16";"7";"9";"9";"0.625";"98";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"509";"15.6";"42";"1.7";"26";"0";"68.6";"15";"16";"7";"9";"9";"0.621";"98";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"508";"15.6";"42";"1.7";"26";"0";"68.6";"15";"16";"7";"9";"9";"0.613";"98";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"507";"16.0";"43";"1.7";"26";"0";"71.9";"15";"16";"7";"9";"9";"0.687";"97";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"506";"16.0";"43";"1.7";"26";"0";"71.9";"15";"16";"7";"9";"9";"0.665";"96";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"505";"16.0";"43";"1.7";"26";"0";"71.9";"15";"16";"7";"9";"9";"0.678";"95";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"504";"15.6";"42";"1.7";"26";"0";"68.6";"15";"16";"7";"9";"9";"0.661";"95";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"503";"16.0";"43";"1.8";"26";"0";"71.9";"15";"16";"7";"9";"9";"0.675";"94";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"502";"16.0";"43";"1.8";"26";"0";"71.9";"15";"16";"7";"9";"9";"0.667";"93";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"501";"15.6";"42";"1.8";"26";"0";"68.6";"15";"16";"7";"9";"9";"0.671";"93";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"500";"15.6";"42";"1.8";"27";"0";"68.6";"15";"16";"7";"9";"9";"0.658";"93";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"499";"16.0";"43";"1.8";"27";"0";"71.9";"15";"16";"7";"9";"9";"0.661";"93";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"498";"16.0";"43";"1.8";"27";"0";"71.9";"15";"16";"7";"9";"9";"0.651";"93";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"497";"16.0";"43";"1.8";"27";"0";"71.9";"15";"16";"7";"9";"9";"0.658";"93";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"496";"16.0";"43";"1.8";"27";"0";"71.9";"15";"16";"7";"9";"9";"0.654";"93";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"495";"16.0";"43";"1.8";"27";"0";"71.9";"15";"16";"7";"9";"9";"0.67";"92";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"494";"16.0";"43";"1.8";"27";"0";"71.9";"15";"16";"7";"9";"9";"0.656";"93";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"493";"16.8";"45";"1.8";"27";"0";"78.5";"15";"16";"7";"9";"9";"0.672";"92";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"492";"16.8";"45";"1.8";"27";"0";"78.5";"15";"16";"7";"9";"9";"0.661";"92";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"491";"16.8";"45";"1.8";"27";"0";"78.5";"15";"16";"7";"9";"9";"0.664";"92";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"490";"16.8";"45";"1.8";"27";"0";"78.5";"15";"16";"7";"9";"9";"0.664";"92";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"489";"16.8";"45";"1.8";"27";"0";"78.5";"15";"16";"7";"9";"9";"0.656";"93";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"488";"16.8";"45";"1.8";"28";"0";"78.5";"15";"16";"7";"9";"9";"0.646";"93";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"487";"16.8";"45";"1.8";"28";"0";"78.5";"15";"16";"7";"9";"9";"0.646";"93";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"486";"16.4";"44";"1.8";"28";"0";"75.2";"15";"16";"7";"9";"9";"0.645";"93";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"485";"16.4";"44";"1.8";"28";"0";"75.2";"15";"16";"7";"9";"9";"0.637";"94";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"484";"16.4";"44";"1.8";"28";"0";"75.2";"15";"16";"7";"9";"9";"0.645";"94";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"483";"16.4";"44";"1.8";"28";"0";"75.2";"15";"16";"7";"9";"9";"0.64";"94";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"482";"16.4";"44";"1.8";"28";"0";"75.2";"15";"16";"7";"9";"9";"0.648";"94";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"481";"16.4";"44";"1.8";"28";"0";"75.2";"15";"16";"7";"9";"9";"0.639";"95";"/storage/emulated/0/Documents/images/TE9/1203a.jpg";"26"
"480";"16.8";"45";"1.9";"28";"0";"78.5";"15";"16";"7";"9";"9";"0.643";"95";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"479";"16.8";"45";"1.9";"28";"0";"78.5";"15";"16";"7";"9";"9";"0.632";"95";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"478";"16.8";"45";"1.9";"28";"0";"78.5";"15";"16";"7";"9";"9";"0.633";"95";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"477";"16.4";"44";"1.9";"28";"0";"75.2";"15";"16";"7";"9";"9";"0.644";"95";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"476";"16.8";"45";"1.9";"29";"0";"78.5";"15";"16";"7";"9";"9";"0.637";"95";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"475";"16.8";"45";"1.9";"29";"0";"78.5";"15";"16";"7";"9";"9";"0.651";"95";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"474";"16.8";"45";"1.9";"29";"0";"78.5";"15";"16";"7";"9";"9";"0.652";"95";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"473";"16.4";"44";"1.9";"29";"0";"75.2";"15";"16";"7";"9";"9";"0.652";"95";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"472";"16.4";"44";"1.9";"29";"0";"75.2";"15";"16";"7";"9";"9";"0.657";"95";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"471";"16.0";"43";"1.9";"29";"0";"71.9";"15";"16";"7";"9";"9";"0.65";"94";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"470";"15.6";"42";"1.9";"29";"0";"68.6";"15";"16";"7";"9";"9";"0.64";"95";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"469";"15.6";"42";"1.9";"29";"0";"68.6";"15";"16";"7";"9";"9";"0.651";"95";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"468";"15.6";"42";"1.9";"29";"0";"68.6";"15";"16";"7";"9";"9";"0.654";"94";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"467";"15.6";"42";"1.9";"29";"0";"68.6";"15";"16";"7";"9";"9";"0.65";"94";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"466";"16.0";"43";"1.9";"29";"0";"71.9";"15";"16";"7";"9";"9";"0.645";"94";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"465";"16.0";"43";"1.9";"29";"0";"71.9";"15";"16";"7";"9";"9";"0.642";"95";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"464";"16.0";"43";"1.9";"30";"0";"71.9";"15";"16";"7";"9";"9";"0.645";"94";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"463";"15.6";"42";"1.9";"30";"0";"68.6";"15";"16";"7";"9";"9";"0.64";"95";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"462";"16.0";"43";"1.9";"30";"0";"71.9";"15";"16";"7";"9";"9";"0.652";"94";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"461";"16.0";"43";"1.9";"30";"0";"71.9";"15";"16";"7";"9";"9";"0.642";"95";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"460";"15.6";"42";"1.9";"30";"0";"68.6";"15";"16";"7";"9";"9";"0.651";"95";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"459";"15.6";"42";"1.9";"30";"0";"68.6";"15";"16";"7";"9";"9";"0.636";"95";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"458";"15.6";"42";"2.0";"30";"0";"68.6";"15";"16";"7";"9";"9";"0.642";"95";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"457";"16.0";"43";"2.0";"30";"0";"71.9";"15";"16";"7";"9";"9";"0.636";"95";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"456";"16.0";"43";"2.0";"30";"0";"71.9";"15";"16";"7";"9";"9";"0.635";"95";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"455";"16.0";"43";"2.0";"30";"0";"71.9";"15";"16";"7";"9";"9";"0.637";"95";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"454";"16.0";"43";"2.0";"30";"0";"71.9";"15";"16";"7";"9";"9";"0.639";"95";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"453";"16.0";"43";"2.0";"30";"0";"71.9";"15";"16";"7";"9";"9";"0.644";"95";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"452";"16.0";"43";"2.0";"30";"0";"71.9";"15";"16";"7";"9";"9";"0.632";"96";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"451";"16.4";"44";"2.0";"31";"0";"75.2";"15";"16";"7";"9";"9";"0.629";"96";"/storage/emulated/0/Documents/images/TE9/1210a.jpg";"26"
"450";"16.4";"44";"2.0";"31";"0";"75.2";"15";"16";"7";"9";"9";"0.628";"96";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"449";"16.8";"45";"2.0";"31";"0";"78.5";"15";"16";"7";"9";"9";"0.633";"96";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"448";"16.4";"44";"2.0";"31";"0";"75.2";"15";"16";"7";"9";"9";"0.635";"96";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"447";"16.4";"44";"2.0";"31";"0";"75.2";"15";"16";"7";"9";"9";"0.638";"96";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"446";"16.4";"44";"2.0";"31";"0";"75.2";"15";"16";"7";"9";"9";"0.626";"97";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"445";"16.4";"44";"2.0";"31";"0";"75.2";"15";"16";"7";"9";"9";"0.636";"96";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"444";"16.0";"43";"2.0";"31";"0";"71.9";"15";"16";"7";"9";"9";"0.625";"97";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"443";"16.0";"43";"2.0";"31";"0";"71.9";"15";"16";"7";"9";"9";"0.641";"96";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"442";"16.0";"43";"2.0";"31";"0";"71.9";"15";"16";"7";"9";"9";"0.629";"96";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"441";"16.0";"43";"2.0";"31";"0";"71.9";"15";"16";"7";"9";"9";"0.639";"96";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"440";"16.0";"43";"2.0";"31";"0";"71.9";"15";"16";"7";"9";"9";"0.623";"97";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"439";"16.0";"43";"2.0";"31";"0";"71.9";"15";"16";"7";"9";"9";"0.63";"97";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"438";"16.0";"43";"2.0";"32";"0";"71.9";"15";"16";"7";"9";"9";"0.627";"97";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"437";"15.6";"42";"2.0";"32";"0";"68.6";"15";"16";"7";"9";"9";"0.632";"97";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"436";"15.6";"42";"2.1";"32";"0";"68.6";"15";"16";"7";"9";"9";"0.636";"97";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"435";"16.0";"43";"2.1";"32";"0";"71.9";"15";"16";"7";"9";"9";"0.627";"97";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"434";"16.4";"44";"2.1";"32";"0";"75.2";"15";"16";"7";"9";"9";"0.62";"97";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"433";"16.4";"44";"2.1";"32";"0";"75.2";"15";"16";"7";"9";"9";"0.631";"97";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"432";"16.0";"43";"2.1";"32";"0";"71.9";"15";"16";"7";"9";"9";"0.639";"97";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"431";"16.0";"43";"2.1";"32";"0";"71.9";"15";"16";"7";"9";"9";"0.638";"97";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"430";"16.0";"43";"2.1";"32";"0";"71.9";"15";"16";"7";"9";"9";"0.628";"97";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"429";"16.0";"43";"2.1";"32";"0";"71.9";"15";"16";"7";"9";"9";"0.619";"97";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"428";"16.0";"43";"2.1";"32";"0";"71.9";"15";"16";"7";"9";"9";"0.624";"97";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"427";"15.6";"42";"2.1";"32";"0";"68.6";"15";"16";"7";"9";"9";"0.63";"97";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"426";"15.6";"42";"2.1";"33";"0";"68.6";"15";"16";"7";"9";"9";"0.617";"98";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"425";"15.6";"42";"2.1";"33";"0";"68.6";"15";"16";"7";"9";"9";"0.624";"98";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"424";"16.0";"43";"2.1";"33";"0";"71.9";"15";"16";"7";"9";"9";"0.623";"98";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"423";"16.4";"44";"2.1";"33";"0";"75.2";"15";"16";"7";"9";"9";"0.61";"98";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"422";"16.4";"44";"2.1";"33";"0";"75.2";"15";"16";"7";"9";"9";"0.615";"98";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"421";"16.4";"44";"2.1";"33";"0";"75.2";"15";"16";"7";"9";"9";"0.612";"99";"/storage/emulated/0/Documents/images/TE9/1322a.jpg";"26"
"420";"16.4";"44";"2.1";"33";"0";"75.2";"16";"16";"7";"9";"9";"0.607";"99";"/storage/emulated/0/Documents/images/TE9/1403a.jpg";"26"
"419";"16.8";"45";"2.1";"33";"0";"82.0";"16";"13";"4";"9";"9";"0.611";"99";"/storage/emulated/0/Documents/images/TE9/1403a.jpg";"26"
"418";"16.8";"45";"2.1";"33";"0";"82.0";"16";"13";"4";"9";"9";"0.614";"99";"/storage/emulated/0/Documents/images/TE9/1403a.jpg";"26"
"417";"15.6";"42";"2.1";"33";"0";"71.2";"16";"13";"4";"9";"9";"0.616";"99";"/storage/emulated/0/Documents/images/TE9/1403a.jpg";"26"
"416";"15.6";"42";"2.1";"33";"0";"71.2";"16";"13";"4";"9";"9";"0.616";"99";"/storage/emulated/0/Documents/images/TE9/1403a.jpg";"26"
"415";"15.6";"42";"2.1";"33";"0";"71.2";"16";"13";"4";"9";"9";"0.621";"99";"/storage/emulated/0/Documents/images/TE9/1403a.jpg";"26"
"414";"15.6";"42";"2.1";"33";"0";"71.2";"16";"13";"4";"9";"9";"0.599";"99";"/storage/emulated/0/Documents/images/TE9/1403a.jpg";"26"
"413";"15.6";"42";"2.2";"34";"0";"71.2";"16";"13";"4";"9";"9";"0.64";"99";"/storage/emulated/0/Documents/images/TE9/1403a.jpg";"26"
"412";"16.0";"43";"2.2";"34";"0";"74.8";"16";"13";"4";"9";"9";"0.614";"99";"/storage/emulated/0/Documents/images/TE9/1403a.jpg";"26"
"411";"16.0";"43";"2.2";"34";"0";"74.8";"16";"13";"4";"9";"9";"0.624";"99";"/storage/emulated/0/Documents/images/TE9/1403a.jpg";"26"
"410";"16.0";"43";"2.2";"34";"0";"74.8";"16";"13";"4";"9";"9";"0.619";"99";"/storage/emulated/0/Documents/images/TE9/1403a.jpg";"26"
"409";"16.0";"43";"2.2";"34";"0";"74.8";"16";"13";"4";"9";"9";"0.623";"99";"/storage/emulated/0/Documents/images/TE9/1403a.jpg";"26"
"408";"16.0";"43";"2.2";"34";"0";"74.8";"16";"13";"4";"9";"9";"0.609";"99";"/storage/emulated/0/Documents/images/TE9/1403a.jpg";"26"
"407";"16.0";"43";"2.2";"34";"0";"74.8";"16";"13";"4";"9";"9";"0.621";"99";"/storage/emulated/0/Documents/images/TE9/1403a.jpg";"26"
"406";"16.4";"44";"2.2";"34";"0";"78.4";"16";"13";"4";"9";"9";"0.612";"99";"/storage/emulated/0/Documents/images/TE9/1403a.jpg";"26"
