"Seconds";"Speed";"RPM";"Distance";"Calories";"Pulse";"Watts";"Load";"CurrentSessionLevel";"OriginalLevel";"SessionSkalaModifier";"CurrentSkalaModifier";"ANT_RR";"ANT_InstantHR";"CurrentPicture";"CurrentSessionNumber"
"576";"16.8";"45";"1.4";"19";"0";"52.0";"9";"13";"6";"7";"7";"0.687";"89";"/storage/emulated/0/Documents/images/TE5/1307a.jpg";"13"
"575";"17.1";"46";"1.4";"19";"0";"54.0";"9";"13";"6";"7";"7";"0.675";"89";"/storage/emulated/0/Documents/images/TE5/1307a.jpg";"13"
"574";"17.5";"47";"1.4";"19";"0";"56.0";"9";"13";"6";"7";"7";"0.685";"89";"/storage/emulated/0/Documents/images/TE5/1307a.jpg";"13"
"573";"17.5";"47";"1.4";"19";"0";"56.0";"9";"13";"6";"7";"7";"0.684";"89";"/storage/emulated/0/Documents/images/TE5/1307a.jpg";"13"
"572";"17.5";"47";"1.4";"19";"0";"56.0";"9";"13";"6";"7";"7";"0.686";"89";"/storage/emulated/0/Documents/images/TE5/1307a.jpg";"13"
"571";"16.8";"45";"1.4";"19";"0";"52.0";"9";"13";"6";"7";"7";"0.699";"89";"/storage/emulated/0/Documents/images/TE5/1307a.jpg";"13"
"570";"16.4";"44";"1.5";"19";"0";"50.0";"9";"13";"6";"7";"7";"0.691";"89";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"569";"16.8";"45";"1.5";"19";"0";"52.0";"9";"13";"6";"7";"7";"0.705";"88";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"568";"16.8";"45";"1.5";"19";"0";"52.0";"9";"13";"6";"7";"7";"0.706";"88";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"567";"17.1";"46";"1.5";"19";"0";"54.0";"9";"13";"6";"7";"7";"0.702";"88";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"566";"17.1";"46";"1.5";"19";"0";"54.0";"9";"13";"6";"7";"7";"0.714";"88";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"565";"16.4";"44";"1.5";"19";"0";"50.0";"9";"13";"6";"7";"7";"0.707";"87";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"564";"16.4";"44";"1.5";"19";"0";"50.0";"9";"13";"6";"7";"7";"0.688";"88";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"563";"16.8";"45";"1.5";"19";"0";"52.0";"9";"13";"6";"7";"7";"0.71";"87";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"562";"17.9";"48";"1.5";"20";"0";"58.0";"9";"13";"6";"7";"7";"0.708";"87";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"561";"17.5";"47";"1.5";"20";"0";"56.0";"9";"13";"6";"7";"7";"0.702";"87";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"560";"16.8";"45";"1.5";"20";"0";"52.0";"9";"13";"6";"7";"7";"0.711";"87";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"559";"16.8";"45";"1.5";"20";"0";"52.0";"9";"13";"6";"7";"7";"0.698";"87";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"558";"16.8";"45";"1.5";"20";"0";"52.0";"9";"13";"6";"7";"7";"0.705";"87";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"557";"17.1";"46";"1.5";"20";"0";"54.0";"9";"13";"6";"7";"7";"0.695";"87";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"556";"17.5";"47";"1.5";"20";"0";"56.0";"9";"13";"6";"7";"7";"0.718";"87";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"555";"17.5";"47";"1.5";"20";"0";"56.0";"9";"13";"6";"7";"7";"0.712";"87";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"554";"17.1";"46";"1.5";"20";"0";"54.0";"9";"13";"6";"7";"7";"0.696";"87";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"553";"16.8";"45";"1.5";"20";"0";"52.0";"9";"13";"6";"7";"7";"0.725";"87";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"552";"17.1";"46";"1.5";"20";"0";"54.0";"9";"13";"6";"7";"7";"0.726";"86";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"551";"17.1";"46";"1.5";"20";"0";"54.0";"9";"13";"6";"7";"7";"0.736";"86";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"550";"16.8";"45";"1.5";"20";"0";"52.0";"9";"13";"6";"7";"7";"0.739";"85";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"549";"17.1";"46";"1.6";"20";"0";"54.0";"9";"13";"6";"7";"7";"0.713";"85";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"548";"17.5";"47";"1.6";"20";"0";"56.0";"9";"13";"6";"7";"7";"0.729";"85";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"547";"17.5";"47";"1.6";"21";"0";"56.0";"9";"13";"6";"7";"7";"0.698";"86";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"546";"17.1";"46";"1.6";"21";"0";"54.0";"9";"13";"6";"7";"7";"0.714";"86";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"545";"16.8";"45";"1.6";"21";"0";"52.0";"9";"13";"6";"7";"7";"0.702";"86";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"544";"17.1";"46";"1.6";"21";"0";"54.0";"9";"13";"6";"7";"7";"0.694";"86";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"543";"17.1";"46";"1.6";"21";"0";"54.0";"9";"13";"6";"7";"7";"0.691";"87";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"542";"17.1";"46";"1.6";"21";"0";"54.0";"9";"13";"6";"7";"7";"0.679";"87";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"541";"16.8";"45";"1.6";"21";"0";"52.0";"9";"13";"6";"7";"7";"0.687";"88";"/storage/emulated/0/Documents/images/TE5/1311a.jpg";"13"
"540";"17.1";"46";"1.6";"21";"0";"54.0";"13";"13";"6";"7";"7";"0.673";"88";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"539";"16.8";"45";"1.6";"21";"0";"70.0";"13";"14";"7";"7";"7";"0.676";"89";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"538";"16.8";"45";"1.6";"21";"0";"70.0";"13";"14";"7";"7";"7";"0.666";"89";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"537";"16.4";"44";"1.6";"21";"0";"67.2";"13";"14";"7";"7";"7";"0.682";"89";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"536";"15.6";"42";"1.6";"21";"0";"61.6";"13";"14";"7";"7";"7";"0.674";"90";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"535";"15.6";"42";"1.6";"21";"0";"61.6";"13";"14";"7";"7";"7";"0.596";"90";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"534";"15.6";"42";"1.6";"21";"0";"61.6";"13";"14";"7";"7";"7";"0.67";"90";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"533";"16.0";"43";"1.6";"21";"0";"64.4";"13";"14";"7";"7";"7";"0.647";"91";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"532";"16.0";"43";"1.6";"22";"0";"64.4";"13";"14";"7";"7";"7";"0.641";"91";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"531";"16.0";"43";"1.6";"22";"0";"64.4";"13";"14";"7";"7";"7";"0.636";"92";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"530";"16.0";"43";"1.6";"22";"0";"64.4";"13";"14";"7";"7";"7";"0.641";"93";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"529";"16.0";"43";"1.6";"22";"0";"64.4";"13";"14";"7";"7";"7";"0.642";"93";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"528";"16.0";"43";"1.6";"22";"0";"64.4";"13";"14";"7";"7";"7";"0.642";"94";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"527";"16.4";"44";"1.7";"22";"0";"67.2";"13";"14";"7";"7";"7";"0.641";"94";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"526";"17.1";"46";"1.7";"22";"0";"72.8";"13";"14";"7";"7";"7";"0.64";"94";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"525";"16.8";"45";"1.7";"22";"0";"70.0";"13";"14";"7";"7";"7";"0.645";"95";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"524";"16.8";"45";"1.7";"22";"0";"70.0";"13";"14";"7";"7";"7";"0.646";"95";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"523";"16.8";"45";"1.7";"22";"0";"70.0";"13";"14";"7";"7";"7";"0.647";"94";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"522";"16.8";"45";"1.7";"22";"0";"70.0";"13";"14";"7";"7";"7";"0.648";"94";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"521";"17.1";"46";"1.7";"22";"0";"72.8";"13";"14";"7";"7";"7";"0.642";"95";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"520";"17.1";"46";"1.7";"22";"0";"72.8";"13";"14";"7";"7";"7";"0.64";"95";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"519";"16.8";"45";"1.7";"23";"0";"70.0";"13";"14";"7";"7";"7";"0.635";"95";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"518";"17.1";"46";"1.7";"23";"0";"72.8";"13";"14";"7";"7";"7";"0.638";"95";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"517";"17.1";"46";"1.7";"23";"0";"72.8";"13";"14";"7";"7";"7";"0.639";"95";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"516";"17.1";"46";"1.7";"23";"0";"72.8";"13";"14";"7";"7";"7";"0.635";"96";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"515";"17.5";"47";"1.7";"23";"0";"75.6";"13";"14";"7";"7";"7";"0.64";"96";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"514";"17.1";"46";"1.7";"23";"0";"72.8";"13";"14";"7";"7";"7";"0.641";"95";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"513";"17.1";"46";"1.7";"23";"0";"72.8";"13";"14";"7";"7";"7";"0.641";"95";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"512";"17.5";"47";"1.7";"23";"0";"75.6";"13";"14";"7";"7";"7";"0.644";"95";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"511";"17.5";"47";"1.7";"23";"0";"75.6";"13";"14";"7";"7";"7";"0.641";"95";"/storage/emulated/0/Documents/images/TE5/1419a.jpg";"13"
"510";"16.8";"45";"1.7";"23";"0";"70.0";"13";"14";"7";"7";"7";"0.675";"95";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"509";"16.8";"45";"1.7";"23";"0";"70.0";"13";"14";"7";"7";"7";"0.692";"94";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"508";"16.8";"45";"1.7";"23";"0";"70.0";"13";"14";"7";"7";"7";"0.704";"92";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"507";"16.8";"45";"1.7";"23";"0";"70.0";"13";"14";"7";"7";"7";"0.694";"92";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"506";"16.4";"44";"1.8";"24";"0";"67.2";"13";"14";"7";"7";"7";"0.695";"91";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"505";"16.4";"44";"1.8";"24";"0";"67.2";"13";"14";"7";"7";"7";"0.694";"91";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"504";"16.4";"44";"1.8";"24";"0";"67.2";"13";"14";"7";"7";"7";"0.682";"91";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"503";"17.1";"46";"1.8";"24";"0";"72.8";"13";"14";"7";"7";"7";"0.691";"90";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"502";"16.8";"45";"1.8";"24";"0";"70.0";"13";"14";"7";"7";"7";"0.678";"90";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"501";"16.8";"45";"1.8";"24";"0";"70.0";"13";"14";"7";"7";"7";"0.691";"90";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"500";"16.8";"45";"1.8";"24";"0";"70.0";"13";"14";"7";"7";"7";"0.674";"90";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"499";"17.1";"46";"1.8";"24";"0";"72.8";"13";"14";"7";"7";"7";"0.674";"90";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"498";"17.1";"46";"1.8";"24";"0";"72.8";"13";"14";"7";"7";"7";"0.693";"89";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"497";"17.1";"46";"1.8";"24";"0";"72.8";"13";"14";"7";"7";"7";"0.673";"89";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"496";"17.1";"46";"1.8";"24";"0";"72.8";"13";"14";"7";"7";"7";"0.684";"89";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"495";"17.5";"47";"1.8";"24";"0";"75.6";"13";"14";"7";"7";"7";"0.663";"90";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"494";"17.5";"47";"1.8";"25";"0";"75.6";"13";"14";"7";"7";"7";"0.681";"90";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"493";"17.5";"47";"1.8";"25";"0";"75.6";"13";"14";"7";"7";"7";"0.672";"90";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"492";"17.5";"47";"1.8";"25";"0";"75.6";"13";"14";"7";"7";"7";"0.676";"90";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"491";"17.1";"46";"1.8";"25";"0";"72.8";"13";"14";"7";"7";"7";"0.675";"90";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"490";"17.1";"46";"1.8";"25";"0";"72.8";"13";"14";"7";"7";"7";"0.664";"91";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"489";"17.1";"46";"1.8";"25";"0";"72.8";"13";"14";"7";"7";"7";"0.674";"91";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"488";"17.1";"46";"1.8";"25";"0";"72.8";"13";"14";"7";"7";"7";"0.668";"91";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"487";"17.1";"46";"1.8";"25";"0";"72.8";"13";"14";"7";"7";"7";"0.674";"91";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"486";"17.1";"46";"1.8";"25";"0";"72.8";"13";"14";"7";"7";"7";"0.663";"91";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"485";"17.5";"47";"1.9";"25";"0";"75.6";"13";"14";"7";"7";"7";"0.674";"91";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"484";"17.5";"47";"1.9";"25";"0";"75.6";"13";"14";"7";"7";"7";"0.664";"91";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"483";"17.5";"47";"1.9";"25";"0";"75.6";"13";"14";"7";"7";"7";"0.657";"91";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"482";"17.5";"47";"1.9";"26";"0";"75.6";"13";"14";"7";"7";"7";"0.665";"92";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"481";"17.5";"47";"1.9";"26";"0";"75.6";"13";"14";"7";"7";"7";"0.655";"92";"/storage/emulated/0/Documents/images/TE5/1421a.jpg";"13"
"480";"17.5";"47";"1.9";"26";"0";"75.6";"13";"14";"7";"7";"7";"0.659";"92";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"479";"17.1";"46";"1.9";"26";"0";"72.8";"13";"14";"7";"7";"7";"0.645";"93";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"478";"17.1";"46";"1.9";"26";"0";"72.8";"13";"14";"7";"7";"7";"0.65";"93";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"477";"16.8";"45";"1.9";"26";"0";"70.0";"13";"14";"7";"7";"7";"0.649";"93";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"476";"16.8";"45";"1.9";"26";"0";"70.0";"13";"14";"7";"7";"7";"0.631";"94";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"475";"16.8";"45";"1.9";"26";"0";"70.0";"13";"14";"7";"7";"7";"0.642";"94";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"474";"16.4";"44";"1.9";"26";"0";"67.2";"13";"14";"7";"7";"7";"0.649";"94";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"473";"16.8";"45";"1.9";"26";"0";"70.0";"13";"14";"7";"7";"7";"0.641";"94";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"472";"16.8";"45";"1.9";"26";"0";"70.0";"13";"14";"7";"7";"7";"0.646";"94";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"471";"17.1";"46";"1.9";"26";"0";"72.8";"13";"14";"7";"7";"7";"0.64";"95";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"470";"17.1";"46";"1.9";"26";"0";"72.8";"13";"14";"7";"7";"7";"0.651";"94";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"469";"17.5";"47";"1.9";"27";"0";"75.6";"13";"14";"7";"7";"7";"0.639";"95";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"468";"17.1";"46";"1.9";"27";"0";"72.8";"13";"14";"7";"7";"7";"0.659";"94";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"467";"16.8";"45";"1.9";"27";"0";"70.0";"13";"14";"7";"7";"7";"0.655";"94";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"466";"16.8";"45";"1.9";"27";"0";"70.0";"13";"14";"7";"7";"7";"0.654";"94";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"465";"17.1";"46";"1.9";"27";"0";"72.8";"13";"14";"7";"7";"7";"0.661";"94";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"464";"16.8";"45";"2.0";"27";"0";"70.0";"13";"14";"7";"7";"7";"0.652";"94";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"463";"17.1";"46";"2.0";"27";"0";"72.8";"13";"14";"7";"7";"7";"0.663";"94";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"462";"17.1";"46";"2.0";"27";"0";"72.8";"13";"14";"7";"7";"7";"0.663";"93";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"461";"17.1";"46";"2.0";"27";"0";"72.8";"13";"14";"7";"7";"7";"0.67";"93";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"460";"17.1";"46";"2.0";"27";"0";"72.8";"13";"14";"7";"7";"7";"0.664";"93";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"459";"17.1";"46";"2.0";"27";"0";"72.8";"13";"14";"7";"7";"7";"0.682";"92";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"458";"17.1";"46";"2.0";"27";"0";"72.8";"13";"14";"7";"7";"7";"0.678";"92";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"457";"17.1";"46";"2.0";"28";"0";"72.8";"13";"14";"7";"7";"7";"0.688";"91";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"456";"16.8";"45";"2.0";"28";"0";"70.0";"13";"14";"7";"7";"7";"0.677";"91";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"455";"17.1";"46";"2.0";"28";"0";"72.8";"13";"14";"7";"7";"7";"0.689";"91";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"454";"17.1";"46";"2.0";"28";"0";"72.8";"13";"14";"7";"7";"7";"0.68";"90";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"453";"17.1";"46";"2.0";"28";"0";"72.8";"13";"14";"7";"7";"7";"0.689";"90";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"452";"17.1";"46";"2.0";"28";"0";"72.8";"13";"14";"7";"7";"7";"0.68";"90";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"451";"17.1";"46";"2.0";"28";"0";"72.8";"13";"14";"7";"7";"7";"0.681";"90";"/storage/emulated/0/Documents/images/TE5/1512a.jpg";"13"
"450";"17.5";"47";"2.0";"28";"0";"75.6";"13";"14";"7";"7";"7";"0.677";"90";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"449";"17.5";"47";"2.0";"28";"0";"75.6";"13";"14";"7";"7";"7";"0.642";"91";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"448";"17.5";"47";"2.0";"28";"0";"75.6";"13";"14";"7";"7";"7";"0.682";"91";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"447";"17.1";"46";"2.0";"28";"0";"72.8";"13";"14";"7";"7";"7";"0.66";"91";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"446";"17.1";"46";"2.0";"28";"0";"72.8";"13";"14";"7";"7";"7";"0.655";"92";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"445";"17.1";"46";"2.0";"28";"0";"72.8";"13";"14";"7";"7";"7";"0.644";"92";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"444";"17.1";"46";"2.0";"29";"0";"72.8";"13";"14";"7";"7";"7";"0.645";"93";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"443";"17.1";"46";"2.1";"29";"0";"72.8";"13";"14";"7";"7";"7";"0.629";"93";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"442";"17.1";"46";"2.1";"29";"0";"72.8";"13";"14";"7";"7";"7";"0.642";"94";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"441";"17.1";"46";"2.1";"29";"0";"72.8";"13";"14";"7";"7";"7";"0.629";"94";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"440";"17.1";"46";"2.1";"29";"0";"72.8";"13";"14";"7";"7";"7";"0.557";"94";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"439";"16.8";"45";"2.1";"29";"0";"70.0";"13";"14";"7";"7";"7";"0.631";"95";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"438";"16.8";"45";"2.1";"29";"0";"70.0";"13";"14";"7";"7";"7";"0.635";"95";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"437";"16.8";"45";"2.1";"29";"0";"70.0";"13";"14";"7";"7";"7";"0.625";"95";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"436";"17.1";"46";"2.1";"29";"0";"72.8";"13";"14";"7";"7";"7";"0.637";"96";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"435";"17.5";"47";"2.1";"29";"0";"75.6";"13";"14";"7";"7";"7";"0.634";"96";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"434";"17.1";"46";"2.1";"29";"0";"72.8";"13";"14";"7";"7";"7";"0.636";"96";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"433";"16.8";"45";"2.1";"29";"0";"70.0";"13";"14";"7";"7";"7";"0.632";"96";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"432";"16.8";"45";"2.1";"30";"0";"70.0";"13";"14";"7";"7";"7";"0.629";"96";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"431";"17.1";"46";"2.1";"30";"0";"72.8";"13";"14";"7";"7";"7";"0.638";"96";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"430";"17.1";"46";"2.1";"30";"0";"72.8";"13";"14";"7";"7";"7";"0.622";"96";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"429";"17.1";"46";"2.1";"30";"0";"72.8";"13";"14";"7";"7";"7";"0.631";"96";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"428";"17.1";"46";"2.1";"30";"0";"72.8";"13";"14";"7";"7";"7";"0.617";"97";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"427";"16.8";"45";"2.1";"30";"0";"70.0";"13";"14";"7";"7";"7";"0.634";"97";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"426";"17.1";"46";"2.1";"30";"0";"72.8";"13";"14";"7";"7";"7";"0.616";"97";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"425";"17.9";"48";"2.1";"30";"0";"78.4";"13";"14";"7";"7";"7";"0.629";"97";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"424";"17.9";"48";"2.1";"30";"0";"78.4";"13";"14";"7";"7";"7";"0.623";"97";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"423";"17.9";"48";"2.1";"30";"0";"78.4";"13";"14";"7";"7";"7";"0.625";"98";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"422";"17.5";"47";"2.2";"30";"0";"75.6";"13";"14";"7";"7";"7";"0.617";"98";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"421";"17.5";"47";"2.2";"30";"0";"75.6";"13";"14";"7";"7";"7";"0.616";"98";"/storage/emulated/0/Documents/images/TE5/1528a.jpg";"13"
"420";"17.5";"47";"2.2";"31";"0";"79.7";"14";"14";"7";"7";"7";"0.628";"98";"/storage/emulated/0/Documents/images/TE5/1616a.jpg";"13"
"419";"17.5";"47";"2.2";"31";"0";"79.7";"14";"11";"4";"7";"7";"0.62";"98";"/storage/emulated/0/Documents/images/TE5/1616a.jpg";"13"
"418";"17.9";"48";"2.2";"31";"0";"82.8";"14";"11";"4";"7";"7";"0.628";"98";"/storage/emulated/0/Documents/images/TE5/1616a.jpg";"13"
"417";"17.1";"46";"2.2";"31";"0";"76.6";"14";"11";"4";"7";"7";"0.619";"98";"/storage/emulated/0/Documents/images/TE5/1616a.jpg";"13"
"416";"16.8";"45";"2.2";"31";"0";"73.5";"14";"11";"4";"7";"7";"0.632";"98";"/storage/emulated/0/Documents/images/TE5/1616a.jpg";"13"
"415";"16.8";"45";"2.2";"31";"0";"73.5";"14";"11";"4";"7";"7";"0.628";"98";"/storage/emulated/0/Documents/images/TE5/1616a.jpg";"13"
"414";"16.8";"45";"2.2";"31";"0";"73.5";"14";"11";"4";"7";"7";"0.631";"98";"/storage/emulated/0/Documents/images/TE5/1616a.jpg";"13"
"413";"17.1";"46";"2.2";"31";"0";"76.6";"14";"11";"4";"7";"7";"0.628";"97";"/storage/emulated/0/Documents/images/TE5/1616a.jpg";"13"
"412";"16.8";"45";"2.2";"31";"0";"73.5";"14";"11";"4";"7";"7";"0.625";"97";"/storage/emulated/0/Documents/images/TE5/1616a.jpg";"13"
"411";"16.8";"45";"2.2";"31";"0";"73.5";"14";"11";"4";"7";"7";"0.633";"97";"/storage/emulated/0/Documents/images/TE5/1616a.jpg";"13"
"410";"16.8";"45";"2.2";"31";"0";"73.5";"14";"11";"4";"7";"7";"0.622";"97";"/storage/emulated/0/Documents/images/TE5/1616a.jpg";"13"
