"Seconds";"Speed";"RPM";"Distance";"Calories";"Pulse";"Watts";"Load";"CurrentSessionLevel";"OriginalLevel";"SessionSkalaModifier";"CurrentSkalaModifier";"ANT_RR";"ANT_InstantHR";"CurrentPicture";"CurrentSessionNumber"
"736";"15.6";"42";"0.7";"10";"0";"53.0";"11";"11";"2";"9";"9";"0.706";"87";"/storage/emulated/0/Documents/images/TE9/0414a.jpg";"27"
"735";"16.0";"43";"0.7";"10";"0";"55.5";"11";"11";"2";"9";"9";"0.704";"87";"/storage/emulated/0/Documents/images/TE9/0414a.jpg";"27"
"734";"16.0";"43";"0.7";"10";"0";"55.5";"11";"11";"2";"9";"9";"0.702";"87";"/storage/emulated/0/Documents/images/TE9/0414a.jpg";"27"
"733";"16.0";"43";"0.7";"10";"0";"55.5";"11";"11";"2";"9";"9";"0.7";"87";"/storage/emulated/0/Documents/images/TE9/0414a.jpg";"27"
"732";"15.6";"42";"0.7";"10";"0";"53.0";"11";"11";"2";"9";"9";"0.698";"87";"/storage/emulated/0/Documents/images/TE9/0414a.jpg";"27"
"731";"15.6";"42";"0.7";"10";"0";"53.0";"11";"11";"2";"9";"9";"0.697";"88";"/storage/emulated/0/Documents/images/TE9/0414a.jpg";"27"
"730";"15.6";"42";"0.7";"10";"0";"53.0";"11";"11";"2";"9";"9";"0.692";"88";"/storage/emulated/0/Documents/images/TE9/0414a.jpg";"27"
"729";"16.0";"43";"0.7";"10";"0";"55.5";"11";"11";"2";"9";"9";"0.691";"88";"/storage/emulated/0/Documents/images/TE9/0414a.jpg";"27"
"728";"16.0";"43";"0.7";"11";"0";"55.5";"11";"11";"2";"9";"9";"0.693";"88";"/storage/emulated/0/Documents/images/TE9/0414a.jpg";"27"
"727";"16.0";"43";"0.7";"11";"0";"55.5";"11";"11";"2";"9";"9";"0.694";"88";"/storage/emulated/0/Documents/images/TE9/0414a.jpg";"27"
"726";"15.6";"42";"0.7";"11";"0";"53.0";"11";"11";"2";"9";"9";"0.691";"88";"/storage/emulated/0/Documents/images/TE9/0414a.jpg";"27"
"725";"15.6";"42";"0.7";"11";"0";"53.0";"11";"11";"2";"9";"9";"0.692";"88";"/storage/emulated/0/Documents/images/TE9/0414a.jpg";"27"
"724";"15.6";"42";"0.7";"11";"0";"53.0";"11";"11";"2";"9";"9";"0.694";"88";"/storage/emulated/0/Documents/images/TE9/0414a.jpg";"27"
"723";"15.6";"42";"0.7";"11";"0";"53.0";"11";"11";"2";"9";"9";"0.703";"88";"/storage/emulated/0/Documents/images/TE9/0414a.jpg";"27"
"722";"15.6";"42";"0.7";"11";"0";"53.0";"11";"11";"2";"9";"9";"0.707";"87";"/storage/emulated/0/Documents/images/TE9/0414a.jpg";"27"
"721";"15.3";"41";"0.7";"11";"0";"50.5";"11";"11";"2";"9";"9";"0.705";"87";"/storage/emulated/0/Documents/images/TE9/0414a.jpg";"27"
"720";"15.3";"41";"0.7";"11";"0";"50.5";"11";"11";"2";"9";"9";"0.699";"87";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"719";"15.3";"41";"0.8";"11";"0";"50.5";"11";"15";"6";"9";"9";"0.697";"88";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"718";"15.3";"41";"0.8";"11";"0";"50.5";"11";"15";"6";"9";"9";"0.702";"87";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"717";"15.3";"41";"0.8";"11";"0";"50.5";"11";"15";"6";"9";"9";"0.698";"88";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"716";"15.3";"41";"0.8";"11";"0";"50.5";"11";"15";"6";"9";"9";"0.702";"87";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"715";"15.3";"41";"0.8";"11";"0";"50.5";"11";"15";"6";"9";"9";"0.705";"87";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"714";"15.3";"41";"0.8";"11";"0";"50.5";"11";"15";"6";"9";"9";"0.707";"87";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"713";"15.3";"41";"0.8";"11";"0";"50.5";"11";"15";"6";"9";"9";"0.71";"87";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"712";"15.3";"41";"0.8";"12";"0";"50.5";"11";"15";"6";"9";"9";"0.704";"87";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"711";"15.3";"41";"0.8";"12";"0";"50.5";"11";"15";"6";"9";"9";"0.701";"87";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"710";"15.6";"42";"0.8";"12";"0";"53.0";"11";"15";"6";"9";"9";"0.702";"87";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"709";"15.6";"42";"0.8";"12";"0";"53.0";"11";"15";"6";"9";"9";"0.706";"87";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"708";"15.6";"42";"0.8";"12";"0";"53.0";"11";"15";"6";"9";"9";"0.701";"87";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"707";"15.6";"42";"0.8";"12";"0";"53.0";"11";"15";"6";"9";"9";"0.697";"87";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"706";"16.0";"43";"0.8";"12";"0";"55.5";"11";"15";"6";"9";"9";"0.7";"87";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"705";"16.0";"43";"0.8";"12";"0";"55.5";"11";"15";"6";"9";"9";"0.701";"87";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"704";"16.0";"43";"0.8";"12";"0";"55.5";"11";"15";"6";"9";"9";"0.701";"87";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"703";"16.0";"43";"0.8";"12";"0";"55.5";"11";"15";"6";"9";"9";"0.709";"87";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"702";"16.0";"43";"0.8";"12";"0";"55.5";"11";"15";"6";"9";"9";"0.702";"87";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"701";"16.0";"43";"0.8";"12";"0";"55.5";"11";"15";"6";"9";"9";"0.7";"87";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"700";"16.0";"43";"0.8";"12";"0";"55.5";"11";"15";"6";"9";"9";"0.699";"87";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"699";"16.0";"43";"0.8";"12";"0";"55.5";"11";"15";"6";"9";"9";"0.697";"88";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"698";"15.6";"42";"0.8";"12";"0";"53.0";"11";"15";"6";"9";"9";"0.696";"88";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"697";"15.6";"42";"0.8";"12";"0";"53.0";"11";"15";"6";"9";"9";"0.694";"88";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"696";"15.3";"41";"0.9";"13";"0";"50.5";"11";"15";"6";"9";"9";"0.691";"88";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"695";"15.6";"42";"0.9";"13";"0";"53.0";"11";"15";"6";"9";"9";"0.695";"88";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"694";"15.6";"42";"0.9";"13";"0";"53.0";"11";"15";"6";"9";"9";"0.692";"88";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"693";"15.6";"42";"0.9";"13";"0";"53.0";"11";"15";"6";"9";"9";"0.695";"88";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"692";"15.6";"42";"0.9";"13";"0";"53.0";"11";"15";"6";"9";"9";"0.693";"88";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"691";"15.6";"42";"0.9";"13";"0";"53.0";"11";"15";"6";"9";"9";"0.691";"88";"/storage/emulated/0/Documents/images/TE9/0502a.jpg";"27"
"690";"15.6";"42";"0.9";"13";"0";"53.0";"11";"15";"6";"9";"9";"0.694";"88";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"689";"15.6";"42";"0.9";"13";"0";"53.0";"11";"15";"6";"9";"9";"0.695";"88";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"688";"15.6";"42";"0.9";"13";"0";"53.0";"11";"15";"6";"9";"9";"0.696";"88";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"687";"15.6";"42";"0.9";"13";"0";"53.0";"11";"15";"6";"9";"9";"0.693";"88";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"686";"15.3";"41";"0.9";"13";"0";"50.5";"11";"15";"6";"9";"9";"0.695";"88";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"685";"15.6";"42";"0.9";"13";"0";"53.0";"11";"15";"6";"9";"9";"0.697";"88";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"684";"15.6";"42";"0.9";"13";"0";"53.0";"11";"15";"6";"9";"9";"0.696";"88";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"683";"15.6";"42";"0.9";"13";"0";"53.0";"11";"15";"6";"9";"9";"0.697";"88";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"682";"15.6";"42";"0.9";"13";"0";"53.0";"11";"15";"6";"9";"9";"0.699";"88";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"681";"15.6";"42";"0.9";"13";"0";"53.0";"11";"15";"6";"9";"9";"0.692";"88";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"680";"15.6";"42";"0.9";"14";"0";"53.0";"11";"15";"6";"9";"9";"0.692";"88";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"679";"15.6";"42";"0.9";"14";"0";"53.0";"11";"15";"6";"9";"9";"0.694";"88";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"678";"15.6";"42";"0.9";"14";"0";"53.0";"11";"15";"6";"9";"9";"0.69";"88";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"677";"15.6";"42";"0.9";"14";"0";"53.0";"11";"15";"6";"9";"9";"0.694";"88";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"676";"15.6";"42";"0.9";"14";"0";"53.0";"11";"15";"6";"9";"9";"0.7";"88";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"675";"15.6";"42";"0.9";"14";"0";"53.0";"11";"15";"6";"9";"9";"0.7";"88";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"674";"15.6";"42";"0.9";"14";"0";"53.0";"11";"15";"6";"9";"9";"0.646";"89";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"673";"15.6";"42";"1.0";"14";"0";"53.0";"11";"15";"6";"9";"9";"0.707";"88";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"672";"15.3";"41";"1.0";"14";"0";"50.5";"11";"15";"6";"9";"9";"0.7";"88";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"671";"15.3";"41";"1.0";"14";"0";"50.5";"11";"15";"6";"9";"9";"0.681";"88";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"670";"15.3";"41";"1.0";"14";"0";"50.5";"11";"15";"6";"9";"9";"0.676";"88";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"669";"15.3";"41";"1.0";"14";"0";"50.5";"11";"15";"6";"9";"9";"0.669";"89";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"668";"15.3";"41";"1.0";"14";"0";"50.5";"11";"15";"6";"9";"9";"0.671";"89";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"667";"15.3";"41";"1.0";"14";"0";"50.5";"11";"15";"6";"9";"9";"0.678";"90";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"666";"15.6";"42";"1.0";"14";"0";"53.0";"11";"15";"6";"9";"9";"0.68";"90";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"665";"15.6";"42";"1.0";"14";"0";"53.0";"11";"15";"6";"9";"9";"0.676";"90";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"664";"15.6";"42";"1.0";"14";"0";"53.0";"11";"15";"6";"9";"9";"0.685";"89";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"663";"15.6";"42";"1.0";"15";"0";"53.0";"11";"15";"6";"9";"9";"0.69";"89";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"662";"15.6";"42";"1.0";"15";"0";"53.0";"11";"15";"6";"9";"9";"0.682";"89";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"661";"15.6";"42";"1.0";"15";"0";"53.0";"11";"15";"6";"9";"9";"0.69";"89";"/storage/emulated/0/Documents/images/TE9/0628a.jpg";"27"
"660";"15.3";"41";"1.0";"15";"0";"50.5";"11";"15";"6";"9";"9";"0.694";"89";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"659";"15.3";"41";"1.0";"15";"0";"50.5";"11";"15";"6";"9";"9";"0.697";"89";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"658";"15.3";"41";"1.0";"15";"0";"50.5";"11";"15";"6";"9";"9";"0.697";"89";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"657";"15.3";"41";"1.0";"15";"0";"50.5";"11";"15";"6";"9";"9";"0.7";"89";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"656";"15.3";"41";"1.0";"15";"0";"50.5";"11";"15";"6";"9";"9";"0.702";"88";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"655";"15.3";"41";"1.0";"15";"0";"50.5";"11";"15";"6";"9";"9";"0.696";"88";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"654";"15.3";"41";"1.0";"15";"0";"50.5";"11";"15";"6";"9";"9";"0.698";"88";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"653";"15.3";"41";"1.0";"15";"0";"50.5";"11";"15";"6";"9";"9";"0.699";"88";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"652";"15.3";"41";"1.0";"15";"0";"50.5";"11";"15";"6";"9";"9";"0.699";"88";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"651";"15.3";"41";"1.0";"15";"0";"50.5";"11";"15";"6";"9";"9";"0.696";"88";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"650";"15.6";"42";"1.1";"15";"0";"53.0";"11";"15";"6";"9";"9";"0.699";"88";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"649";"15.6";"42";"1.1";"15";"0";"53.0";"11";"15";"6";"9";"9";"0.701";"87";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"648";"15.6";"42";"1.1";"16";"0";"53.0";"11";"15";"6";"9";"9";"0.697";"88";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"647";"15.6";"42";"1.1";"16";"0";"53.0";"11";"15";"6";"9";"9";"0.699";"87";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"646";"15.6";"42";"1.1";"16";"0";"53.0";"11";"15";"6";"9";"9";"0.702";"87";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"645";"15.3";"41";"1.1";"16";"0";"50.5";"11";"15";"6";"9";"9";"0.696";"88";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"644";"15.6";"42";"1.1";"16";"0";"53.0";"11";"15";"6";"9";"9";"0.695";"88";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"643";"15.6";"42";"1.1";"16";"0";"53.0";"11";"15";"6";"9";"9";"0.692";"88";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"642";"15.3";"41";"1.1";"16";"0";"50.5";"11";"15";"6";"9";"9";"0.69";"88";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"641";"15.3";"41";"1.1";"16";"0";"50.5";"11";"15";"6";"9";"9";"0.696";"88";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"640";"15.3";"41";"1.1";"16";"0";"50.5";"11";"15";"6";"9";"9";"0.7";"88";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"639";"15.3";"41";"1.1";"16";"0";"50.5";"11";"15";"6";"9";"9";"0.698";"88";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"638";"15.3";"41";"1.1";"16";"0";"50.5";"11";"15";"6";"9";"9";"0.7";"87";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"637";"15.3";"41";"1.1";"16";"0";"50.5";"11";"15";"6";"9";"9";"0.71";"87";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"636";"15.3";"41";"1.1";"16";"0";"50.5";"11";"15";"6";"9";"9";"0.715";"87";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"635";"14.9";"40";"1.1";"16";"0";"48.0";"11";"15";"6";"9";"9";"0.713";"87";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"634";"15.3";"41";"1.1";"16";"0";"50.5";"11";"15";"6";"9";"9";"0.716";"86";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"633";"15.3";"41";"1.1";"16";"0";"50.5";"11";"15";"6";"9";"9";"0.709";"86";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"632";"15.3";"41";"1.1";"16";"0";"50.5";"11";"15";"6";"9";"9";"0.716";"86";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"631";"15.6";"42";"1.1";"17";"0";"53.0";"11";"15";"6";"9";"9";"0.717";"86";"/storage/emulated/0/Documents/images/TE9/0921a.jpg";"27"
"630";"15.6";"42";"1.1";"17";"0";"53.0";"11";"15";"6";"9";"9";"0.712";"86";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"629";"15.3";"41";"1.1";"17";"0";"50.5";"11";"15";"6";"9";"9";"0.71";"86";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"628";"15.3";"41";"1.1";"17";"0";"50.5";"11";"15";"6";"9";"9";"0.709";"86";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"627";"15.3";"41";"1.2";"17";"0";"50.5";"11";"15";"6";"9";"9";"0.712";"86";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"626";"15.3";"41";"1.2";"17";"0";"50.5";"11";"15";"6";"9";"9";"0.706";"86";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"625";"15.3";"41";"1.2";"17";"0";"50.5";"11";"15";"6";"9";"9";"0.705";"86";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"624";"15.3";"41";"1.2";"17";"0";"50.5";"11";"15";"6";"9";"9";"0.71";"86";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"623";"15.3";"41";"1.2";"17";"0";"50.5";"11";"15";"6";"9";"9";"0.702";"87";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"622";"15.6";"42";"1.2";"17";"0";"53.0";"11";"15";"6";"9";"9";"0.699";"87";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"621";"15.6";"42";"1.2";"17";"0";"53.0";"11";"15";"6";"9";"9";"0.695";"87";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"620";"15.6";"42";"1.2";"17";"0";"53.0";"11";"15";"6";"9";"9";"0.691";"87";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"619";"15.6";"42";"1.2";"17";"0";"53.0";"11";"15";"6";"9";"9";"0.635";"88";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"618";"15.6";"42";"1.2";"17";"0";"53.0";"11";"15";"6";"9";"9";"0.753";"88";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"617";"15.6";"42";"1.2";"17";"0";"53.0";"11";"15";"6";"9";"9";"0.704";"88";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"616";"15.6";"42";"1.2";"17";"0";"53.0";"11";"15";"6";"9";"9";"0.695";"88";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"615";"16.0";"43";"1.2";"18";"0";"55.5";"11";"15";"6";"9";"9";"0.692";"88";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"614";"16.0";"43";"1.2";"18";"0";"55.5";"11";"15";"6";"9";"9";"0.689";"88";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"613";"15.6";"42";"1.2";"18";"0";"53.0";"11";"15";"6";"9";"9";"0.69";"88";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"612";"15.6";"42";"1.2";"18";"0";"53.0";"11";"15";"6";"9";"9";"0.69";"88";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"611";"15.6";"42";"1.2";"18";"0";"53.0";"11";"15";"6";"9";"9";"0.699";"88";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"610";"15.6";"42";"1.2";"18";"0";"53.0";"11";"15";"6";"9";"9";"0.695";"88";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"609";"15.6";"42";"1.2";"18";"0";"53.0";"11";"15";"6";"9";"9";"0.696";"88";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"608";"15.6";"42";"1.2";"18";"0";"53.0";"11";"15";"6";"9";"9";"0.698";"88";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"607";"15.6";"42";"1.2";"18";"0";"53.0";"11";"15";"6";"9";"9";"0.705";"88";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"606";"15.6";"42";"1.2";"18";"0";"53.0";"11";"15";"6";"9";"9";"0.716";"87";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"605";"15.6";"42";"1.2";"18";"0";"53.0";"11";"15";"6";"9";"9";"0.71";"87";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"604";"15.6";"42";"1.3";"18";"0";"53.0";"11";"15";"6";"9";"9";"0.729";"87";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"603";"15.6";"42";"1.3";"18";"0";"53.0";"11";"15";"6";"9";"9";"0.713";"87";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"602";"15.6";"42";"1.3";"18";"0";"53.0";"11";"15";"6";"9";"9";"0.704";"87";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"601";"16.0";"43";"1.3";"18";"0";"55.5";"11";"15";"6";"9";"9";"0.715";"86";"/storage/emulated/0/Documents/images/TE9/0928a.jpg";"27"
"600";"16.0";"43";"1.3";"18";"0";"55.5";"11";"15";"6";"9";"9";"0.703";"86";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"599";"15.6";"42";"1.3";"19";"0";"53.0";"11";"15";"6";"9";"9";"0.715";"86";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"598";"15.6";"42";"1.3";"19";"0";"53.0";"11";"15";"6";"9";"9";"0.716";"86";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"597";"15.6";"42";"1.3";"19";"0";"53.0";"11";"15";"6";"9";"9";"0.712";"86";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"596";"16.0";"43";"1.3";"19";"0";"55.5";"11";"15";"6";"9";"9";"0.724";"86";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"595";"15.6";"42";"1.3";"19";"0";"53.0";"11";"15";"6";"9";"9";"0.71";"86";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"594";"15.6";"42";"1.3";"19";"0";"53.0";"11";"15";"6";"9";"9";"0.72";"86";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"593";"15.6";"42";"1.3";"19";"0";"53.0";"11";"15";"6";"9";"9";"0.727";"85";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"592";"15.3";"41";"1.3";"19";"0";"50.5";"11";"15";"6";"9";"9";"0.714";"85";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"591";"15.3";"41";"1.3";"19";"0";"50.5";"11";"15";"6";"9";"9";"0.716";"85";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"590";"15.3";"41";"1.3";"19";"0";"50.5";"11";"15";"6";"9";"9";"0.716";"85";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"589";"14.9";"40";"1.3";"19";"0";"48.0";"11";"15";"6";"9";"9";"0.727";"85";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"588";"14.9";"40";"1.3";"19";"0";"48.0";"11";"15";"6";"9";"9";"0.706";"85";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"587";"15.3";"41";"1.3";"19";"0";"50.5";"11";"15";"6";"9";"9";"0.717";"85";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"586";"15.6";"42";"1.3";"19";"0";"53.0";"11";"15";"6";"9";"9";"0.71";"86";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"585";"15.6";"42";"1.3";"19";"0";"53.0";"11";"15";"6";"9";"9";"0.701";"86";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"584";"15.6";"42";"1.3";"19";"0";"53.0";"11";"15";"6";"9";"9";"0.681";"87";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"583";"15.6";"42";"1.3";"20";"0";"53.0";"11";"15";"6";"9";"9";"0.697";"87";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"582";"15.6";"42";"1.3";"20";"0";"53.0";"11";"15";"6";"9";"9";"0.697";"87";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"581";"15.6";"42";"1.4";"20";"0";"53.0";"11";"15";"6";"9";"9";"0.688";"87";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"580";"16.0";"43";"1.4";"20";"0";"55.5";"11";"15";"6";"9";"9";"0.698";"88";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"579";"16.0";"43";"1.4";"20";"0";"55.5";"11";"15";"6";"9";"9";"0.689";"88";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"578";"16.0";"43";"1.4";"20";"0";"55.5";"11";"15";"6";"9";"9";"0.705";"88";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"577";"16.0";"43";"1.4";"20";"0";"55.5";"11";"15";"6";"9";"9";"0.705";"87";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"576";"15.6";"42";"1.4";"20";"0";"53.0";"11";"15";"6";"9";"9";"0.7";"87";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"575";"16.0";"43";"1.4";"20";"0";"55.5";"11";"15";"6";"9";"9";"0.707";"87";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"574";"16.0";"43";"1.4";"20";"0";"55.5";"11";"15";"6";"9";"9";"0.706";"87";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"573";"16.0";"43";"1.4";"20";"0";"55.5";"11";"15";"6";"9";"9";"0.701";"87";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"572";"15.6";"42";"1.4";"20";"0";"53.0";"11";"15";"6";"9";"9";"0.705";"87";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"571";"15.6";"42";"1.4";"20";"0";"53.0";"11";"15";"6";"9";"9";"0.714";"87";"/storage/emulated/0/Documents/images/TE9/1002a.jpg";"27"
"570";"15.6";"42";"1.4";"20";"0";"53.0";"11";"15";"6";"9";"9";"0.722";"87";"/storage/emulated/0/Documents/images/TE9/1012a.jpg";"27"
